inspection_date,premises_name,address,city,state,zip,state_id,establishment_type,final_score,grade,inspector_id
2/5/2026,RALEIGH TIMES BAR,14 E HARGETT ST,RALEIGH,NC,27601,4092014534,1 - Restaurant,94.50,A,2556
2/5/2026,SERENDIPITY GOURMET DELI,118 S ACADEMY ST,CARY,NC,27511-3302,4092013504,1 - Restaurant,99,A,2048
2/5/2026,SHABA SHABU,3080 WAKE FOREST RD,RALEIGH,NC,27609,4092013743,1 - Restaurant,91.50,A,2700
2/5/2026,SPAZIO,128 BASS LAKE RD,HOLLY SPRINGS,NC,27540,4092019217,1 - Restaurant,100,A,2701
2/5/2026,SUBWAY #57757,2020 HILLSBOROUGH ST STE 102,RALEIGH,NC,27607,4092016417,1 - Restaurant,97.50,A,2556
2/5/2026,SV ANDHRA MESS,10255 CHAPEL HILL RD STE 400,MORRISVILLE,NC,27560,4092018376,1 - Restaurant,91.50,A,2587
2/5/2026,THE BLIND PELICAN,120 BASS LAKE RD,HOLLY SPRINGS,NC,27540,4092018083,1 - Restaurant,99,A,2701
2/5/2026,TRU BY HILTON FOOD SERVICE,12315 HAMPTON WAY DR,WAKE FOREST,NC,27587,4092019222,1 - Restaurant,99,A,2293
2/5/2026,WADE PARK CAFE,5430 WADE PARK BLVD,RALEIGH,NC,27607,4092015734,1 - Restaurant,96.50,A,3060
2/5/2026,WILSON'S EATERY,1053-C E WHITAKER MILL RD,RALEIGH,NC,27604,4092017947,1 - Restaurant,97,A,2995
2/4/2026,MCDONALD'S #15546,3508 W MILLBROOK RD,RALEIGH,NC,27613,4092019028,1 - Restaurant,99,A,2703
2/4/2026,MIAMI RUSH,805 W PEACE STREET,RALEIGH,NC,27605,4092019801,1 - Restaurant,97.50,A,1060
2/4/2026,RALPH E. CAPPS TEEN CENTER GRILL,721 N. RALEIGH BLVD.,RALEIGH,NC,27610,4092016788,1 - Restaurant,98,A,1953
2/4/2026,SPORTS SOCIAL CARY,301 FENTON GATEWAY DR 110,CARY,NC,27511,4092019064,1 - Restaurant,90.50,A,3079
2/4/2026,ZAXBY'S,7400 LOUISBURG RD,RALEIGH,NC,27616,4092019307,1 - Restaurant,97,A,2178
2/3/2026,BACKFINS CRABHOUSE,1009-100 STADIUM DR,WAKE FOREST,NC,27587,4092017886,1 - Restaurant,99.50,A,2293
2/3/2026,BAD DADDY'S BURGER BAR #235,4213 CORNERS PKY SUITE 100,RALEIGH,NC,27617,4092018018,1 - Restaurant,97.50,A,2944
2/3/2026,BLAZE PIZZA #1125,140 CABELA DR,GARNER,NC,27529,4092017113,1 - Restaurant,98,A,2691
2/3/2026,BRIER POINTE RETIREMENT COMMUNITY RESTAURANT,5911 MCCRIMMON PKY,MORRISVILLE,NC,27560,4092019010,1 - Restaurant,96.50,A,2587
2/3/2026,CAPITAL OAKS CULINARY DINING SERVICES,6498 RAY RD,RALEIGH,NC,27613,4092017027,1 - Restaurant,99,A,2703
2/3/2026,CHANTICLEER CAFE BAKERY,6490 TRYON RD,CARY,NC,27518,4092016962,1 - Restaurant,96.50,A,1708
2/3/2026,CHINA MOON,7983 FAYETTEVILLE RD,RALEIGH,NC,27603-5631,4092019329,1 - Restaurant,97,A,2091
2/3/2026,CHIPOTLE MEXICAN GRILL #5645,3101 EDWARDS MILL RD SUITE 102,RALEIGH,NC,27612,4092019817,1 - Restaurant,99.50,A,2703
2/3/2026,CLARION POINTE WAKE FOREST FOOD SERVICE,12401 WAKE UNION CHURCH RD,WAKE FOREST,NC,27587,4092017343,1 - Restaurant,97,A,2293
2/3/2026,DUNKIN #358642,1500 DUNN RD,RALEIGH,NC,27614,4092018387,1 - Restaurant,97.50,A,2698
2/3/2026,EL DORADO RESTAURANT,1303 5TH AVE,GARNER,NC,27529-3637,4092013187,1 - Restaurant,96,A,2091
2/3/2026,FAMOUS TOASTERY,612 LAKESTONE COMMONS AVE STE 130,FUQUAY VARINA,NC,27526,4092019736,1 - Restaurant,99,A,2791
2/3/2026,GEORGINA'S PIZZERIA,3536 DAVIS DR,MORRISVILLE,NC,27560,4092014715,1 - Restaurant,95,A,2587
2/3/2026,HONE-SHARPEN KITCHEN,516 N WEST ST,RALEIGH,NC,27603,4092019836,1 - Restaurant,98,A,2995
2/3/2026,JERSEY MIKE'S #3101,14460 FALLS OF NEUSE RD UNIT 113,RALEIGH,NC,27587,4092019012,1 - Restaurant,97.50,A,2917
2/3/2026,JUBALA COFFEE,2100-100 HILLSBOROUGH ST,RALEIGH,NC,27607,4092017143,1 - Restaurant,94.50,A,2556
2/3/2026,JUICE VIBES,1369 KILDAIRE FARM RD,CARY,NC,27511,4092017649,1 - Restaurant,97,A,3079
2/3/2026,JUMBO CHINA,3111 LELAND DR STE 100,RALEIGH,NC,27616,4092015181,1 - Restaurant,93,A,2178
2/3/2026,MADRE,518 N WEST ST,RALEIGH,NC,27603-1308,4092019158,1 - Restaurant,95.50,A,2995
2/3/2026,MARGARITA HOUSE BAR GRILL,190 WAKELON ST,ZEBULON,NC,27597,4092018827,1 - Restaurant,96.50,A,2647
2/3/2026,MEZCALITO CARY,1102 WALNUT ST,CARY,NC,27511,4092019854,1 - Restaurant,98,A,3079
2/3/2026,MOD PIZZA - MILLBROOK RD,2071 W MILLBROOK RD,RALEIGH,NC,27612,4092018410,1 - Restaurant,97,A,2703
2/3/2026,MOONSONG CAFE,200 W DAVIE ST,RALEIGH,NC,27601,4092019570,1 - Restaurant,97,A,2556
2/3/2026,PANDA WOK,8521 CANTILEVER WAY STE 105,RALEIGH,NC,27613,4092015690,1 - Restaurant,97.50,A,2918
2/3/2026,POPPY SEED MARKET,8801-107 LEAD MINE RD,RALEIGH,NC,27615,4092014599,1 - Restaurant,96.50,A,2918
2/3/2026,POTBELLY SANDWICH SHOP,9662 CHAPEL HILL RD SUITE 120,MORRISVILLE,NC,27560,4092017547,1 - Restaurant,96.50,A,2587
2/3/2026,REFUEL #1109,12500 CAPITAL BLVD,WAKE FOREST,NC,27587,4092019090,1 - Restaurant,97.50,A,2293
2/3/2026,SUBWAY,1478 GARNER STATION BLVD,RALEIGH,NC,27603,4092018442,1 - Restaurant,99.50,A,2691
2/3/2026,SUBWAY #2615,3416 POOLE RD STE 112,RALEIGH,NC,27610-2918,4092014221,1 - Restaurant,97.50,A,1953
2/3/2026,SUSHI THAI CARY,106 KILMAYNE DR,CARY,NC,27511-4465,4092017723,1 - Restaurant,95,A,1373
2/3/2026,TAZIKI'S MEDITERRANEAN CAFE,108 GRAND HILL PL,HOLLY SPRINGS,NC,27540,4092019049,1 - Restaurant,98.50,A,2701
2/3/2026,THE BLAIR MEMORY CARE CENTER OF CARY,809 W CHATHAM ST,CARY,NC,27511,4092019669,1 - Restaurant,95,A,1373
2/3/2026,TIJUANA FLATS #182,161 GRAND HILL PL,HOLLY SPRINGS,NC,27540,4092019311,1 - Restaurant,98,A,2701
2/3/2026,TRIANGLE HAWAII BBQ,4544 CAPITAL BLVD,RALEIGH,NC,27604,4092019746,1 - Restaurant,96,A,1060
2/3/2026,URBAN OAK,200 W DAVIE ST,RALEIGH,NC,27601,4092019571,1 - Restaurant,96,A,2556
2/3/2026,ZAXBY'S #44901,101 GRAND HILL PL,HOLLY SPRINGS,NC,27540,4092016574,1 - Restaurant,98,A,2701
1/30/2026,ALPACA HOLLY SPRINGS,109 COLLINS CROSSING RD,HOLLY SPRINGS,NC,27540,4092019913,1 - Restaurant,99,A,2701
1/30/2026,BIDA MANDA,222 S BLOUNT ST,RALEIGH,NC,27601,4092016248,1 - Restaurant,97.50,A,2556
1/30/2026,BIRDIE'S BARROOM KITCHEN,150 FAYETTEVILLE ST SUITE 150,RALEIGH,NC,27601,4092019497,1 - Restaurant,92.50,A,2556
1/30/2026,BUL BOX,1125 HATCHES POND LN SUITE 118,CARY,NC,27519,4092018398,1 - Restaurant,98.50,A,2587
1/30/2026,CAPE FEAR SEAFOOD COMPANY,1885 LAKE PINE DR,CARY,NC,27511,4092019698,1 - Restaurant,97,A,2800
1/30/2026,FIESTA MEXICANA #6,428 VILLAGE WALK DR,HOLLY SPRINGS,NC,27540,4092015755,1 - Restaurant,98.50,A,2701
1/30/2026,G-58 CUISINE,10958 CHAPEL HILL RD,MORRISVILLE,NC,27560,4092017476,1 - Restaurant,98,A,3092
1/30/2026,KAZE,1251 TIMBER DR E,GARNER,NC,27529,4092018854,1 - Restaurant,96.50,A,2091
1/30/2026,MCDONALD'S #5105,2801 WAKE FOREST RD,RALEIGH,NC,27609,4092018802,1 - Restaurant,96,A,2703
1/30/2026,NOODLE BOULEVARD,1718 WALNUT ST,CARY,NC,27511,4092018312,1 - Restaurant,90.50,A,1708
1/30/2026,OAKWOOD DELI,331 NEW BERN AVE,RALEIGH,NC,27601,4092019653,1 - Restaurant,90,A,2995
1/30/2026,PARAGON THEATER,21 FENTON MAIN ST 110,CARY,NC,27511,4092018886,1 - Restaurant,98,A,2918
1/30/2026,SCOOTERS GRILL AND BAR,1911 SEGO CT,RALEIGH,NC,27616-2967,4092018894,1 - Restaurant,98,A,2703
1/30/2026,TACO BELL #3421,1120 KILDAIRE FARM RD,CARY,NC,27511-4523,4092011783,1 - Restaurant,98,A,2178
1/30/2026,TIGER SUGAR,1969 HIGH HOUSE RD,CARY,NC,27519,4092019458,1 - Restaurant,97,A,3079
1/30/2026,TROPICAL SMOOTHIE CAFE #NC82,4205 CORNERS PKY SUITE 100,RALEIGH,NC,27617,4092018509,1 - Restaurant,99.50,A,2944
1/30/2026,WENDYS,2007 NW CARY PKY,MORRISVILLE,NC,27560-5908,4092018583,1 - Restaurant,99,A,2587
1/29/2026,BOJANGLES #49,9919 FAYETTEVILLE ST,RALEIGH,NC,27603,4092016565,1 - Restaurant,99,A,2791
1/29/2026,CAFFE LUNA,136 E HARGETT STREET,RALEIGH,NC,27601,4092019534,1 - Restaurant,96,A,2556
1/29/2026,CRISTO'S BISTRO,5217 SUNSET LAKE RD,HOLLY SPRINGS,NC,27540,4092017633,1 - Restaurant,98.50,A,2701
1/29/2026,DELI ON MAIN STREET,604 N MAIN ST,FUQUAY VARINA,NC,27526,4092019912,1 - Restaurant,99,A,2791
1/29/2026,EMPANADAS MORE,2107 GRACE PARK DR,MORRISVILLE,NC,27560,4092018897,1 - Restaurant,96.50,A,2587
1/29/2026,FLAVOR HILLS,319 FAYETTEVILLE ST SUITE 105,RALEIGH,NC,27601,4092019294,1 - Restaurant,95.50,A,2556
1/29/2026,GOOD HARVEST,1104 LEDSOME LN SUITE 105,CARY,NC,27511,4092017135,1 - Restaurant,97.50,A,1708
1/29/2026,GRAVY,135 S WILMINGTON ST,RALEIGH,NC,27601,4092015415,1 - Restaurant,95.50,A,2556
1/29/2026,IL FALO,3931 MACAW ST,RALEIGH,NC,27617,4092019101,1 - Restaurant,96.50,A,2944
1/29/2026,JERSEY MIKE'S #3131,6176 FALLS OF NEUSE RD UNIT 104,RALEIGH,NC,27609,4092019015,1 - Restaurant,96.50,A,2802
1/29/2026,KENTUCKY FRIED CHICKEN,1599 US HWY 70,GARNER,NC,27529,4092019426,1 - Restaurant,95.50,A,2691
1/29/2026,MACGREGOR DRAFT HOUSE,107 EDINBURGH SOUTH DR SUITE 120,CARY,NC,27511,4092019434,1 - Restaurant,96.50,A,2800
1/29/2026,MEDALLION DINING SERVICE,1995 NW CARY PKY,MORRISVILLE,NC,27560,4092016412,1 - Restaurant,97,A,2587
1/29/2026,MIA BISTRO,1227 TIMBER DR E,GARNER,NC,27529,4092014964,1 - Restaurant,92,A,2091
1/29/2026,MULINO,309 N DAWSON ST,RALEIGH,NC,27603,4092015754,1 - Restaurant,93.50,A,2995
1/29/2026,ONCE IN A BLUE MOON BAKERY AND CAFE,115 W CHATHAM ST,CARY,NC,27511-3318,4092017853,1 - Restaurant,98.50,A,2918
1/29/2026,RALEIGH MEAT MARKET,"3110 NEW BERN AVE, STE 110",RALEIGH,NC,27610,4092017861,1 - Restaurant,94,A,1953
1/29/2026,RUTH'S CHRIS STEAKHOUSE,2010 RENNAISANCE PARK PL,CARY,NC,27513,4092014126,1 - Restaurant,98,A,2587
1/29/2026,SMASH SOCIAL CLUB,500 GLENWOOD AVE SUITE 300,RALEIGH,NC,27603,4092019892,1 - Restaurant,97,A,2995
1/29/2026,STAMMTISCH CAFE,215 GREGSON DR,CARY,NC,27511,4092015601,1 - Restaurant,97,A,2800
1/29/2026,STARBUCKS,1017 CARRINGTON MILL BLVD,MORRISVILLE,NC,27560,4092018633,1 - Restaurant,100,A,3092
1/29/2026,STARBUCKS #8214,6176 FALLS OF NEUSE RD #100,RALEIGH,NC,27609,4092016246,1 - Restaurant,99,A,2802
1/29/2026,SUBWAY #3726,12233 CAPITAL BLVD,WAKE FOREST,NC,27587-6200,4092015530,1 - Restaurant,99,A,2293
1/29/2026,SUBWAY #41211,922 GATEWAY COMMON CIR,WAKE FOREST,NC,27587,4092016222,1 - Restaurant,99,A,2293
1/29/2026,TAVERNA AGORA,326 HILLSBOROUGH ST,RALEIGH,NC,27603,4092016949,1 - Restaurant,97,A,2995
1/29/2026,THE PERK CAFE,3025 CARRINGTON MILL BLVD,MORRISVILLE,NC,27560,4092018961,1 - Restaurant,98.50,A,3092
1/29/2026,TOWN HALL BURGER AND BEER OF HOLLY SPRINGS,301 MATTHEWS DR,HOLLY SPRINGS,NC,27540,4092018211,1 - Restaurant,99,A,2701
1/29/2026,TROPICAL SMOOTHIE CAFE,1009 STADIUM DR SUITE 120,WAKE FOREST,NC,27587,4092019678,1 - Restaurant,98.50,A,2293
1/29/2026,WEGMANS #108 - MAIN KITCHEN,1200 WAKE TOWNE DR,RALEIGH,NC,27609,4092018154,1 - Restaurant,98,A,2178
1/28/2026,AXIS (AT EMBASSY SUITES),4700 CREEDMOOR RD,RALEIGH,NC,27612-5802,4092016903,1 - Restaurant,97,A,2703
1/28/2026,CARROLL'S KITCHEN,227 FAYETTEVILLE STREET (MAIN ENTRANCE: 230 S WILMINGTON STREET),RALEIGH,NC,27601,4092019852,1 - Restaurant,100,A,2556
1/28/2026,CHINA ONE,661 CARY TOWNE BLVD,CARY,NC,27511-4219,4092013541,1 - Restaurant,96,A,2701
1/28/2026,CHOPSTIX,5607 CREEDMOOR RD,RALEIGH,NC,27612,4092016364,1 - Restaurant,96,A,2703
1/28/2026,CORBETT'S BURGERS SODA BAR,126 KILMAYNE DR,CARY,NC,27511,4092016465,1 - Restaurant,94.50,A,2918
1/28/2026,COSTCO WHOLESALE #1587 FOOD COURT,7800 FAYETTEVILLE RD,RALEIGH,NC,27603,4092018745,1 - Restaurant,98,A,2091
1/28/2026,CULVER'S OF FUQUAY VARINA,1860 CINEMA DR,FUQUAY-VARINA,NC,27526,4092018411,1 - Restaurant,98.50,A,2791
1/28/2026,DAIJOBU,170 E DAVIE ST,RALEIGH,NC,27601,4092019318,1 - Restaurant,96,A,2556
1/28/2026,JERSEY MIKE'S #3002,5910 DURALEIGH RD STE 119,RALEIGH,NC,27612,4092018982,1 - Restaurant,94,A,2703
1/28/2026,KENTUCKY FRIED CHICKEN,12313 CAPITAL BLVD,WAKE FOREST,NC,27587,4092019425,1 - Restaurant,97,A,2293
1/28/2026,LIBATIONS 317,317 W MORGAN ST SUITE 117,RALEIGH,NC,27601,4092018610,1 - Restaurant,99,A,2556
1/28/2026,MAHANA FRESH #2421,2120 GATHERING SQUARE CT,FUQUAY VARINA,NC,27526,4092019809,1 - Restaurant,99,A,2791
1/28/2026,MCDONALD'S #2510,3710 WESTERN BLVD,RALEIGH,NC,27606,4092019932,1 - Restaurant,100,A,3060
1/28/2026,MI CANCUN 2,9605 CHAPEL HILL RD,MORRISVILLE,NC,27560,4092018365,1 - Restaurant,95.50,A,2587
1/28/2026,MIRCHI'S INDIAN KITCHEN,328 SEMBLER LN,CARY,NC,27519,4092018600,1 - Restaurant,97,A,3092
1/28/2026,MY WAY TAVERN,2136 GATHERING SQUARE CT,FUQUAY-VARINA,NC,27526,4092019528,1 - Restaurant,97.50,A,2791
1/28/2026,REFUEL #190,1012 HOLDING VILLAGE WAY,WAKE FOREST,NC,27587,4092019421,1 - Restaurant,98.50,A,2293
1/28/2026,STATE FARMERS MARKET RESTAURANT,1240 FARMERS MARKET DR,RALEIGH,NC,27603,4092013615,1 - Restaurant,97,A,2691
1/28/2026,STATE OF BEER,401 HILLSBOROUGH ST,RALEIGH,NC,27603,4092016831,1 - Restaurant,97,A,2556
1/28/2026,TACO BELL #2836,3224 S WILMINGTON ST,RALEIGH,NC,27603,4092017689,1 - Restaurant,96.50,A,2691
1/28/2026,TAJ MAHAL INDIAN CUISINE,3604 ROGERS BRANCH RD SUITE 106,WAKE FOREST,NC,27587,4092019875,1 - Restaurant,96.50,A,2917
1/28/2026,TEDDY'S PIZZA PASTA,5563 WESTERN BLVD STE 9-A,RALEIGH,NC,27606-1595,4092018322,1 - Restaurant,98,A,3060
1/28/2026,THE COUNTRY CLUB AT WAKEFIELD PLANTATION,2201 WAKEFIELD PLANTATION DR,RALEIGH,NC,27614,4092019349,1 - Restaurant,99,A,2293
1/28/2026,TOUS LES JOURS,7 SEABOARD AVE,RALEIGH,NC,27604,4092019895,1 - Restaurant,93.50,A,2995
1/28/2026,URBAN CAFE,7810 POYNER POND CIR SUITE 100,RALEIGH,NC,27616,4092018514,1 - Restaurant,94.50,A,2178
1/28/2026,WEGMANS #139 MAIN KITCHEN/SUSHI/BURGER BAR/SKULLER,3710 DAVIS DR,CARY,NC,27519,4092018381,1 - Restaurant,98.50,A,2587
1/28/2026,WENDY'S #10533,4510 FAYETTEVILLE RD,RALEIGH,NC,27603,4092018566,1 - Restaurant,98.50,A,2091
1/28/2026,WONDERLAND,222 GLENWOOD AVE SUITE 101,RALEIGH,NC,27603,4092019261,1 - Restaurant,96,A,2995
1/28/2026,WOODLAND TERRACE INDEPENDENT LIVING FOODSERVICES,300 KILDAIRE WOODS DR,CARY,NC,27511-7708,4092013400,1 - Restaurant,97.50,A,2701
1/27/2026,ASSAGGIO'S ITALIAN BISTRO,3501 W MILLBROOK RD,RALEIGH,NC,27613,4092018857,1 - Restaurant,97,A,2703
1/27/2026,BROOKLYN ORIGINAL SLICES,4005 WAKE FOREST RD,RALEIGH,NC,27609-6842,4092018518,1 - Restaurant,96,A,2802
1/27/2026,CHIDO TACO #3,555 FAYETTEVILLE ST 100,RALEIGH,NC,27601,4092019175,1 - Restaurant,95.50,A,2556
1/27/2026,CRAB DU JOUR CAJUN SEAFOOD RESTAURANT BAR,6320 PLANTATION CENTER DR,RALEIGH,NC,27616,4092018304,1 - Restaurant,91,A,2178
1/27/2026,DEATH AND TAXES,105 W HARGETT ST,RALEIGH,NC,27601,4092016926,1 - Restaurant,99,A,2556
1/27/2026,EL JIMADOR,7425 KNIGHTDALE BLVD,KNIGHTDALE,NC,27545,4092019397,1 - Restaurant,93,A,2647
1/27/2026,OSTERIA G,5160 SUNSET LAKE RD STE 101,HOLLY SPRINGS,NC,27539,4092019041,1 - Restaurant,98.50,A,2701
1/27/2026,PRO'S EPICUREAN MARKET CAFE,211 E CHATHAM ST,CARY,NC,27511,4092017623,1 - Restaurant,98.50,A,2944
1/27/2026,SHAKEY RAY'S,5160 SUNSET LAKE RD,APEX,NC,27539,4092017675,1 - Restaurant,98.50,A,2701
1/27/2026,TAIPEI AUTHENTIC CHINESE CUISINE,121 E CHATHAM ST,CARY,NC,27511,4092016148,1 - Restaurant,97,A,2944
1/27/2026,THE LODGE AT WAKE FOREST #5647,1151 S MAIN ST,WAKE FOREST,NC,27587,4092016901,1 - Restaurant,99.50,A,2293
1/27/2026,TOOKIE'S,8105 FALLS OF NEUSE RD,RALEIGH,NC,27615-3412,4092013597,1 - Restaurant,97,A,2698
1/27/2026,WENDY'S #10585,8050 TEN-TEN RD,RALEIGH,NC,27603,4092018565,1 - Restaurant,98.50,A,2091
1/23/2026,CHICK-FIL-A #04618,651 E SIX FORKS RD,RALEIGH,NC,27609,4092019017,1 - Restaurant,98,A,2482
1/22/2026,1887 BISTRO,2610 CATES AVE,RALEIGH,NC,27695,4092017022,1 - Restaurant,98.50,A,3060
1/22/2026,BALI-HAI,1571 US 70 HWY W,GARNER,NC,27529,4092017043,1 - Restaurant,90.50,A,2691
1/22/2026,FIRST WATCH #6038,1104 LEDSOME LN STE 101,CARY,NC,27511,4092019374,1 - Restaurant,97.50,A,2802
1/22/2026,HARRIS TEETER #495 STARBUCKS,8345 CREEDMOOR RD,RALEIGH,NC,27613,4092018144,1 - Restaurant,100,A,2918
1/22/2026,JOY LUCK CLUB OF GRAND ASIA MARKET,1253 BUCK JONES RD,RALEIGH,NC,27606,4092017512,1 - Restaurant,95.50,A,2945
1/22/2026,KABUKI JAPANESE STEAK HOUSE,220 NOTTINGHAM DR,CARY,NC,27511,4092012067,1 - Restaurant,96.50,A,1708
1/22/2026,LA ROMA PIZZA,1322 FIFTH AVE,GARNER,NC,27529,4092016658,1 - Restaurant,94,A,2091
1/22/2026,LONGHORN STEAKHOUSE #251,8121 BRIER CREEK PKY,RALEIGH,NC,27617,4092014393,1 - Restaurant,98,A,2944
1/22/2026,LOS TRES MAGUEYES,401 WAKE CHAPEL RD,FUQUAY-VARINA,NC,27526,4092015336,1 - Restaurant,97.50,A,2791
1/22/2026,LOS TRES MAGUEYES,110 SW MAYNARD RD,CARY,NC,27511-4402,4092010989,1 - Restaurant,96,A,2802
1/22/2026,LUCKY CHICKEN II,851 BASS PRO LANE,CARY,NC,27513,4092016722,1 - Restaurant,95,A,2587
1/22/2026,MAC'S TAVERN,1014 RYAN RD,CARY,NC,27511,4092013971,1 - Restaurant,96,A,1708
1/22/2026,MACGREGOR DOWNS CLUB HOUSE,430 ST ANDREWS LN,CARY,NC,27511,4092019706,1 - Restaurant,97,A,2800
1/22/2026,MARGAUXS,8111 CREEDMOOR RD,RALEIGH,NC,27613-4389,4092011108,1 - Restaurant,97,A,2918
1/22/2026,PARKSIDE RESTAURANT WENDELL,2251 TREELIGHT WAY UNIT: 101,WENDELL,NC,27591,4092019128,1 - Restaurant,97,A,2647
1/22/2026,POOLE'S DINER,428 S MCDOWELL STREET,RALEIGH,NC,27601,4092019637,1 - Restaurant,97,A,3060
1/22/2026,POTBELLY SANDWICH SHOP,6605 FALLS OF NEUSE RD,RALEIGH,NC,27615,4092019715,1 - Restaurant,98,A,2698
1/22/2026,SAN JOSE MEXICAN RESTAURANT,5811 POYNER VILLAGE PKY,RALEIGH,NC,27616,4092015939,1 - Restaurant,91,A,2178
1/22/2026,SCRATCH KITCHEN TAPROOM CARY,160 E CEDAR ST,CARY,NC,27511,4092018623,1 - Restaurant,98.50,A,2945
1/22/2026,TACO BELL #37833(090),8255 FAYETTEVILLE RD,RALEIGH,NC,27603,4092018843,1 - Restaurant,99,A,2091
1/22/2026,THE CHEESECAKE FACTORY,4325 GLENWOOD AVE SUITE 2086,RALEIGH,NC,27612,4092013869,1 - Restaurant,98,A,2703
1/22/2026,THE SHINY DINER,1550 BUCK JONES RD,CARY,NC,27606,4092017865,1 - Restaurant,99,A,2701
1/22/2026,V PIZZA,1389 KILDAIRE FARM RD,CARY,NC,27511,4092018290,1 - Restaurant,95.50,A,3079
1/22/2026,WASABI,"107 EDINBURGH SOUTH, ST 135",CARY,NC,27511,4092013886,1 - Restaurant,98,A,2800
1/22/2026,WENDY'S #1349,1343 KILDAIRE FARM RD,CARY,NC,27511,4092018576,1 - Restaurant,98,A,3079
1/22/2026,WINSTON'S GRILLE,6401 FALLS OF NEUSE RD,RALEIGH,NC,27615-6812,4092010827,1 - Restaurant,98.50,A,2698
1/22/2026,YURI JAPANESE RESTAURANT,1361 KILDAIRE FARM RD,CARY,NC,27511,4092019456,1 - Restaurant,98.50,A,2701
1/21/2026,AREPA CULTURE,6274 GLENWOOD AVE 100,RALEIGH,NC,27612,4092018537,1 - Restaurant,97.50,A,2703
1/21/2026,CARIBBEAN KICKER,1011 N SMITHFIELD RD,KNIGHTDALE,NC,27545,4092019740,1 - Restaurant,98,A,2647
1/21/2026,CHINA KING,1861 AVERSBORO RD,GARNER,NC,27529,4092014031,1 - Restaurant,94.50,A,2091
1/21/2026,CITY BARBEQUE,1305 KILDAIRE FARM RD,RALEIGH,NC,27511,4092016657,1 - Restaurant,98.50,A,2701
1/21/2026,COMPASS ROSE BREWERY,3201 NORTHSIDE DRIVE STE 101,RALEIGH,NC,27615,4092019043,1 - Restaurant,95.50,A,2178
1/21/2026,FAIRFIELD INN SUITES KITCHEN,6408 CAPITAL BLVD,RALEIGH,NC,27616,4092017700,1 - Restaurant,96.50,A,2178
1/21/2026,FEI HUANG RESTAURANT AT A C,3210-131 S WILMINGTON ST,RALEIGH,NC,27603,4092013967,1 - Restaurant,97,A,2691
1/21/2026,KABABISH CAFE,201 W CHATHAM ST SUITE 103,CARY,NC,27519,4092016998,1 - Restaurant,99.50,A,2945
1/21/2026,MAXIMILLIAN'S GRILLE AND WINE BAR,8314 CHAPEL HILL RD,CARY,NC,27513-4051,4092013590,1 - Restaurant,100,A,2945
1/21/2026,MCDONALD'S #35756,4212 WAKE FOREST RD,RALEIGH,NC,27609,4092016501,1 - Restaurant,99,A,2802
1/21/2026,OLIVE TREE MARKET,270 NOTTINGHAM DR,CARY,NC,27511,4092018345,1 - Restaurant,93.50,A,1708
1/21/2026,PAULS CASH GROCERY SERVICES,7301 POOLE RD,RALEIGH,NC,27610-9366,4092011923,1 - Restaurant,96,A,1953
1/21/2026,PERI BROTHERS PIZZA,7321 SIX FORKS RD,RALEIGH,NC,27615,4092017071,1 - Restaurant,94.50,A,2698
1/21/2026,SASSOOL,1347 KILDAIRE FARM RD,CARY,NC,27511,4092017126,1 - Restaurant,98,A,2701
1/21/2026,STARBUCKS #8459,4421 SIX FORKS RD STE 116,RALEIGH,NC,27609-5761,4092013442,1 - Restaurant,99,A,2802
1/21/2026,SUSHI THAI RESTAURANT,2434 WYCLIFF RD,RALEIGH,NC,27607-2903,4092013229,1 - Restaurant,83.50,B,2482
1/21/2026,SZECHUAN MANSION RESTAURANT,1353 KILDAIRE FARM RD,CARY,NC,27511,4092018307,1 - Restaurant,97,A,2701
1/21/2026,TACO BELL,1384 N MAIN ST,FUQUAY-VARINA,NC,27526-2617,4092011828,1 - Restaurant,99,A,2791
1/21/2026,TEMPLETON OF CARY,215 BRIGHTMORE DR,CARY,NC,27518,4092018371,1 - Restaurant,96,A,3079
1/21/2026,UTTAR DAKSHIN,4137 DAVIS DRIVE,MORRISVILLE,NC,27560,4092019906,1 - Restaurant,97,A,3092
1/21/2026,WHITE STORY CAFE,113 S. WHITE ST,WAKE FOREST,NC,27587,4092019701,1 - Restaurant,98,A,2293
1/20/2026,AWAZE ETHIOPIAN AND ERITREAN CUISINE,904 NE MAYNARD RD,CARY,NC,27513,4092016866,1 - Restaurant,99.50,A,2945
1/20/2026,BELLINI ITALIAN CUISINE,7256 GB ALFORD HWY,HOLLY SPRINGS,NC,27540,4092018830,1 - Restaurant,99,A,2701
1/20/2026,BETO EL POBLANO,13100 FALLS OF NEUSE RD SUITE 100,RALEIGH,NC,27614,4092018720,1 - Restaurant,90,A,2917
1/20/2026,BIG ED'S NORTH,5009 FALLS OF NEUSE RD,RALEIGH,NC,27609,4092016986,1 - Restaurant,96,A,2802
1/20/2026,BOJANGLES #27,3920 JONES SAUSAGE RD,GARNER,NC,27529,4092013309,1 - Restaurant,95.50,A,1953
1/20/2026,CAMPO TACO CO.,1001 S SAUNDERS ST,RALEIGH,NC,27603,4092019884,1 - Restaurant,98.50,A,2691
1/20/2026,CHIOS ROTISSERIE,2656 TIMBER DR,GARNER,NC,27529,4092017663,1 - Restaurant,98.50,A,2091
